3.945537 3.928150 1.860000
3.925859 3.909150 1.870000
3.906278 3.889950 1.880000
3.886796 3.870400 1.890000
3.867410 3.848850 1.900000
3.848121 3.829400 1.910000
3.828929 3.809900 1.920000
3.809832 3.789900 1.930000
3.790830 3.771100 1.940000
3.771924 3.750550 1.950000
3.753111 3.731700 1.960000
3.734392 3.713650 1.970000
3.715767 3.694550 1.980000
3.697234 3.676200 1.990000
3.678794 3.655650 2.000000
3.660446 3.638500 2.010000
3.642190 3.620350 2.020000
3.624024 3.601900 2.030000
3.605949 3.583250 2.040000
3.587965 3.564500 2.050000
3.570070 3.548000 2.060000
3.552264 3.529650 2.070000
3.534547 3.513150 2.080000
3.516918 3.497250 2.090000
3.499377 3.481050 2.100000
3.481924 3.463200 2.110000
3.464558 3.445500 2.120000
3.447279 3.428000 2.130000
3.430085 3.409750 2.140000
3.412978 3.393850 2.150000
3.395955 3.376950 2.160000
3.379018 3.357800 2.170000
3.362165 3.340050 2.180000
3.345396 3.324150 2.190000
3.328711 3.305800 2.200000
3.312109 3.288600 2.210000
3.295590 3.273000 2.220000
3.279153 3.256300 2.230000
3.262798 3.240750 2.240000
3.246525 3.224350 2.250000
3.230333 3.206900 2.260000
3.214221 3.191300 2.270000
3.198190 3.173700 2.280000
3.182239 3.156850 2.290000
3.166368 3.142700 2.300000
3.150575 3.126900 2.310000
3.134862 3.110600 2.320000
3.119227 3.095800 2.330000
3.103669 3.080950 2.340000
3.088190 3.065500 2.350000
3.072787 3.048850 2.360000
3.057462 3.032250 2.370000
3.042213 3.016000 2.380000
3.027040 3.000550 2.390000
3.011942 2.985000 2.400000
2.996920 2.970600 2.410000
2.981973 2.956900 2.420000
2.967100 2.942450 2.430000
2.952302 2.927700 2.440000
2.937577 2.912350 2.450000
2.922926 2.897000 2.460000
2.908348 2.882800 2.470000
2.893842 2.867750 2.480000
2.879409 2.852250 2.490000
2.865048 2.836300 2.500000
2.850758 2.823150 2.510000
2.836540 2.808800 2.520000
2.822393 2.794950 2.530000
2.808316 2.780750 2.540000
2.794310 2.766500 2.550000
2.780373 2.753600 2.560000
2.766506 2.739950 2.570000
2.752708 2.726250 2.580000
2.738979 2.713200 2.590000
2.725318 2.699600 2.600000
2.711725 2.685750 2.610000
2.698201 2.674150 2.620000
2.684743 2.660200 2.630000
2.671353 2.645400 2.640000
2.658030 2.631750 2.650000
2.644773 2.618550 2.660000
2.631582 2.604450 2.670000
2.618457 2.592900 2.680000
2.605397 2.578850 2.690000
2.592403 2.565050 2.700000
2.579473 2.551950 2.710000
2.566608 2.540850 2.720000
2.553807 2.528900 2.730000
2.541070 2.516400 2.740000
2.528396 2.504000 2.750000
2.515786 2.491800 2.760000
2.503238 2.477450 2.770000
2.490753 2.465250 2.780000
2.478330 2.451750 2.790000
2.465970 2.439450 2.800000
2.453671 2.428350 2.810000
2.441433 2.416200 2.820000
2.429256 2.403500 2.830000
2.417140 2.391600 2.840000
2.405085 2.379150 2.850000
2.393089 2.366700 2.860000
2.381154 2.354200 2.870000
2.369278 2.342250 2.880000
2.357461 2.331500 2.890000
2.345703 2.321250 2.900000
2.334004 2.309550 2.910000
2.322363 2.297950 2.920000
2.310780 2.287000 2.930000
2.299255 2.276650 2.940000
2.287787 2.266100 2.950000
2.276377 2.255300 2.960000
2.265023 2.243500 2.970000
2.253727 2.232100 2.980000
2.242486 2.222150 2.990000
2.231302 2.211900 3.000000
2.220173 2.200750 3.010000
2.209100 2.190150 3.020000
2.198082 2.179250 3.030000
2.187119 2.169150 3.040000
2.176211 2.159700 3.050000
2.165357 2.148550 3.060000
2.154557 2.138300 3.070000
2.143811 2.126700 3.080000
2.133119 2.116750 3.090000
2.122480 2.106450 3.100000
2.111894 2.096300 3.110000
2.101361 2.086650 3.120000
2.090880 2.075350 3.130000
2.080452 2.064700 3.140000
2.070076 2.055400 3.150000
2.059751 2.045250 3.160000
2.049478 2.036750 3.170000
2.039256 2.026950 3.180000
2.029085 2.017050 3.190000
2.018965 2.007850 3.200000
2.008896 1.999100 3.210000
1.998876 1.989000 3.220000
1.988907 1.979100 3.230000
1.978987 1.968500 3.240000
1.969117 1.958550 3.250000
1.959296 1.949300 3.260000
1.949524 1.938700 3.270000
1.939800 1.928550 3.280000
1.930126 1.917900 3.290000
1.920499 1.907450 3.300000
1.910921 1.897500 3.310000
1.901390 1.887450 3.320000
1.891907 1.878100 3.330000
1.882471 1.868850 3.340000
1.873082 1.860600 3.350000
1.863740 1.850850 3.360000
1.854444 1.841800 3.370000
1.845195 1.832750 3.380000
1.835992 1.822350 3.390000
1.826835 1.813450 3.400000
1.817724 1.804550 3.410000
1.808658 1.796150 3.420000
1.799637 1.787400 3.430000
1.790661 1.778900 3.440000
1.781731 1.769250 3.450000
1.772844 1.761200 3.460000
1.764002 1.752050 3.470000
1.755204 1.741650 3.480000
1.746450 1.733800 3.490000
1.737739 1.726050 3.500000
1.729072 1.716950 3.510000
1.720449 1.707600 3.520000
1.711868 1.697850 3.530000
1.703330 1.690600 3.540000
1.694834 1.681300 3.550000
1.686381 1.671700 3.560000
1.677971 1.663150 3.570000
1.669602 1.655650 3.580000
1.661275 1.647100 3.590000
1.652989 1.639000 3.600000
1.644745 1.631450 3.610000
1.636541 1.622650 3.620000
1.628379 1.614200 3.630000
1.620258 1.607000 3.640000
1.612176 1.598750 3.650000
1.604136 1.592600 3.660000
1.596135 1.583500 3.670000
1.588174 1.575100 3.680000
1.580253 1.568350 3.690000
1.572372 1.559300 3.700000
1.564529 1.550800 3.710000
1.556726 1.542500 3.720000
1.548962 1.533650 3.730000
1.541237 1.525500 3.740000
1.533550 1.519250 3.750000
1.525901 1.510650 3.760000
1.518291 1.502900 3.770000
1.510718 1.494300 3.780000
1.503183 1.486800 3.790000
1.495686 1.479050 3.800000
1.488226 1.471850 3.810000
1.480804 1.463600 3.820000
1.473418 1.456150 3.830000
1.466070 1.449200 3.840000
1.458758 1.442700 3.850000
1.451482 1.435000 3.860000
1.444243 1.428050 3.870000
1.437039 1.421350 3.880000
1.429872 1.414600 3.890000
1.422741 1.407900 3.900000
1.415645 1.400300 3.910000
1.408584 1.393750 3.920000
1.401559 1.386600 3.930000
1.394569 1.379050 3.940000
1.387613 1.371600 3.950000
1.380692 1.365050 3.960000
1.373806 1.357650 3.970000
1.366954 1.351450 3.980000
1.360137 1.345300 3.990000
1.353353 1.337850 4.000000
1.346603 1.331850 4.010000
1.339887 1.325900 4.020000
1.333204 1.319250 4.030000
1.326555 1.312150 4.040000
1.319938 1.306050 4.050000
1.313355 1.300250 4.060000
1.306805 1.294000 4.070000
1.300287 1.288200 4.080000
1.293802 1.282800 4.090000
1.287349 1.276200 4.100000
1.280928 1.270300 4.110000
1.274540 1.263800 4.120000
1.268183 1.257050 4.130000
1.261858 1.250700 4.140000
1.255564 1.245300 4.150000
1.249302 1.239800 4.160000
1.243071 1.234400 4.170000
1.236871 1.227600 4.180000
1.230702 1.221950 4.190000
1.224564 1.215700 4.200000
1.218457 1.209400 4.210000
1.212380 1.204050 4.220000
1.206333 1.197900 4.230000
1.200316 1.191750 4.240000
1.194330 1.186300 4.250000
1.188373 1.181150 4.260000
1.182446 1.176000 4.270000
1.176548 1.170100 4.280000
1.170680 1.163550 4.290000
1.164842 1.158300 4.300000
1.159032 1.152600 4.310000
1.153251 1.147250 4.320000
1.147499 1.141400 4.330000
1.141776 1.135800 4.340000
1.136082 1.130300 4.350000
1.130415 1.125550 4.360000
1.124777 1.120900 4.370000
1.119167 1.115250 4.380000
1.113586 1.110500 4.390000
1.108032 1.104350 4.400000
1.102505 1.098200 4.410000
1.097006 1.092100 4.420000
1.091535 1.086950 4.430000
1.086091 1.081450 4.440000
1.080674 1.074900 4.450000
1.075284 1.070550 4.460000
1.069921 1.065750 4.470000
1.064585 1.060950 4.480000
1.059275 1.055250 4.490000
1.053992 1.050400 4.500000
1.048735 1.045200 4.510000
1.043505 1.040050 4.520000
1.038300 1.035250 4.530000
1.033122 1.030300 4.540000
1.027969 1.024400 4.550000
1.022842 1.019150 4.560000
1.017741 1.014250 4.570000
1.012665 1.009400 4.580000
1.007614 1.004150 4.590000
1.002588 0.999500 4.600000
0.997588 0.994050 4.610000
0.992613 0.989650 4.620000
0.987662 0.984500 4.630000
0.982736 0.979750 4.640000
0.977834 0.974950 4.650000
0.972957 0.970400 4.660000
0.968105 0.965850 4.670000
0.963276 0.961400 4.680000
0.958472 0.956950 4.690000
0.953692 0.952550 4.700000
0.948935 0.948250 4.710000
0.944202 0.943400 4.720000
0.939493 0.938600 4.730000
0.934807 0.933000 4.740000
0.930145 0.928000 4.750000
0.925506 0.923950 4.760000
0.920890 0.919850 4.770000
0.916297 0.915850 4.780000
0.911727 0.911100 4.790000
0.907180 0.906200 4.800000
0.902655 0.901450 4.810000
0.898153 0.896150 4.820000
0.893673 0.891500 4.830000
0.889216 0.888400 4.840000
0.884781 0.883800 4.850000
0.880368 0.879050 4.860000
0.875977 0.874350 4.870000
0.871609 0.869800 4.880000
0.867261 0.866200 4.890000
0.862936 0.862200 4.900000
0.858632 0.856900 4.910000
0.854350 0.852600 4.920000
0.850088 0.848300 4.930000
0.845849 0.843700 4.940000
0.841630 0.839450 4.950000
0.837432 0.835050 4.960000
0.833256 0.830250 4.970000
0.829100 0.825200 4.980000
0.824965 0.821800 4.990000
0.820850 0.816850 5.000000
0.816756 0.812600 5.010000
0.812682 0.808450 5.020000
0.808629 0.804900 5.030000
0.804596 0.800850 5.040000
0.800583 0.797000 5.050000
0.796590 0.793300 5.060000
0.792617 0.789700 5.070000
0.788664 0.786250 5.080000
0.784731 0.782750 5.090000
0.780817 0.779250 5.100000
0.776922 0.775100 5.110000
0.773047 0.772050 5.120000
0.769192 0.768050 5.130000
0.765355 0.764450 5.140000
0.761538 0.760850 5.150000
0.757740 0.756700 5.160000
0.753961 0.753500 5.170000
0.750200 0.749900 5.180000
0.746459 0.745700 5.190000
0.742736 0.742050 5.200000
0.739031 0.737850 5.210000
0.735345 0.733800 5.220000
0.731678 0.730100 5.230000
0.728029 0.726550 5.240000
0.724398 0.722750 5.250000
0.720785 0.719050 5.260000
0.717190 0.715500 5.270000
0.713613 0.711500 5.280000
0.710054 0.707800 5.290000
0.706512 0.704950 5.300000
0.702988 0.701300 5.310000
0.699482 0.698150 5.320000
0.695994 0.695050 5.330000
0.692522 0.692150 5.340000
0.689068 0.688750 5.350000
0.685632 0.684350 5.360000
0.682212 0.681650 5.370000
0.678809 0.678100 5.380000
0.675424 0.674950 5.390000
0.672055 0.671300 5.400000
0.668703 0.668200 5.410000
0.665368 0.665000 5.420000
0.662050 0.661150 5.430000
0.658748 0.657650 5.440000
0.655462 0.654300 5.450000
0.652193 0.651050 5.460000
0.648940 0.648350 5.470000
0.645703 0.644750 5.480000
0.642483 0.642000 5.490000
0.639279 0.638650 5.500000
0.636090 0.635900 5.510000
0.632918 0.632450 5.520000
0.629761 0.628900 5.530000
0.626620 0.625750 5.540000
0.623495 0.623000 5.550000
0.620385 0.620400 5.560000
0.617291 0.617600 5.570000
0.614212 0.614250 5.580000
0.611149 0.611650 5.590000
0.608101 0.608150 5.600000
0.605068 0.605400 5.610000
0.602050 0.602650 5.620000
0.599047 0.599650 5.630000
0.596059 0.596600 5.640000
0.593087 0.593400 5.650000
0.590129 0.590150 5.660000
0.587185 0.587100 5.670000
0.584257 0.584850 5.680000
0.581343 0.581350 5.690000
0.578443 0.578900 5.700000
0.575558 0.576150 5.710000
0.572688 0.573550 5.720000
0.569831 0.570900 5.730000
0.566989 0.568300 5.740000
0.564161 0.565850 5.750000
0.561348 0.562900 5.760000
0.558548 0.560250 5.770000
0.555762 0.557750 5.780000
0.552990 0.555750 5.790000
0.550232 0.552700 5.800000
0.547488 0.550150 5.810000
0.544757 0.548000 5.820000
0.542040 0.545600 5.830000
0.539337 0.543150 5.840000
0.536647 0.540650 5.850000
0.533970 0.537950 5.860000
0.531307 0.534900 5.870000
0.528657 0.532200 5.880000
0.526021 0.530150 5.890000
0.523397 0.527250 5.900000
0.520787 0.525300 5.910000
0.518189 0.522750 5.920000
0.515605 0.520100 5.930000
0.513033 0.517150 5.940000
0.510474 0.514700 5.950000
0.507928 0.511900 5.960000
0.505395 0.509250 5.970000
0.502874 0.506700 5.980000
0.500366 0.504550 5.990000
0.497871 0.502250 6.000000
0.495388 0.499500 6.010000
0.492917 0.496450 6.020000
0.490458 0.493800 6.030000
0.488012 0.490900 6.040000
0.485578 0.488250 6.050000
0.483156 0.485550 6.060000
0.480747 0.483600 6.070000
0.478349 0.481150 6.080000
0.475963 0.479000 6.090000
0.473589 0.476700 6.100000
0.471227 0.473750 6.110000
0.468877 0.470950 6.120000
0.466538 0.468900 6.130000
0.464212 0.466600 6.140000
0.461896 0.463850 6.150000
0.459593 0.461200 6.160000
0.457300 0.459250 6.170000
0.455020 0.456750 6.180000
0.452750 0.454400 6.190000
0.450492 0.452300 6.200000
0.448245 0.450200 6.210000
0.446010 0.448350 6.220000
0.443785 0.446150 6.230000
0.441572 0.444000 6.240000
0.439369 0.441850 6.250000
0.437178 0.439500 6.260000
0.434998 0.437800 6.270000
0.432828 0.435100 6.280000
0.430669 0.432350 6.290000
0.428521 0.430450 6.300000
0.426384 0.428050 6.310000
0.424257 0.426200 6.320000
0.422141 0.424500 6.330000
0.420036 0.422150 6.340000
0.417941 0.419900 6.350000
0.415857 0.418350 6.360000
0.413782 0.415500 6.370000
0.411719 0.412700 6.380000
0.409665 0.410650 6.390000
0.407622 0.407700 6.400000
0.405589 0.405800 6.410000
0.403566 0.403800 6.420000
0.401553 0.401350 6.430000
0.399551 0.398700 6.440000
0.397558 0.396700 6.450000
0.395575 0.394500 6.460000
0.393602 0.392400 6.470000
0.391639 0.390200 6.480000
0.389686 0.387950 6.490000
0.387742 0.386150 6.500000
0.385808 0.384450 6.510000
0.383884 0.382150 6.520000
0.381969 0.380400 6.530000
0.380064 0.378800 6.540000
0.378169 0.377050 6.550000
0.376283 0.374750 6.560000
0.374406 0.373250 6.570000
0.372538 0.371200 6.580000
0.370680 0.369300 6.590000
0.368832 0.367300 6.600000
0.366992 0.365350 6.610000
0.365162 0.363350 6.620000
0.363340 0.361800 6.630000
0.361528 0.359900 6.640000
0.359725 0.358050 6.650000
0.357931 0.356350 6.660000
0.356146 0.354650 6.670000
0.354370 0.352650 6.680000
0.352602 0.350550 6.690000
0.350844 0.349450 6.700000
0.349094 0.348150 6.710000
0.347353 0.346700 6.720000
0.345620 0.344950 6.730000
0.343896 0.343150 6.740000
0.342181 0.340850 6.750000
0.340475 0.339250 6.760000
0.338776 0.337150 6.770000
0.337087 0.335400 6.780000
0.335406 0.333500 6.790000
0.333733 0.331700 6.800000
0.332068 0.330200 6.810000
0.330412 0.329400 6.820000
0.328764 0.327250 6.830000
0.327124 0.325300 6.840000
0.325493 0.323800 6.850000
0.323869 0.321850 6.860000
0.322254 0.320000 6.870000
0.320647 0.318200 6.880000
0.319048 0.316850 6.890000
0.317456 0.314750 6.900000
0.315873 0.313400 6.910000
0.314298 0.311700 6.920000
0.312730 0.310350 6.930000
0.311170 0.308550 6.940000
0.309618 0.306850 6.950000
0.308074 0.305750 6.960000
0.306538 0.304000 6.970000
0.305009 0.302250 6.980000
0.303487 0.300350 6.990000
0.301974 0.298500 7.000000
0.300468 0.297200 7.010000
0.298969 0.295600 7.020000
0.297478 0.294200 7.030000
0.295994 0.293200 7.040000
0.294518 0.291800 7.050000
0.293049 0.290400 7.060000
0.291588 0.289150 7.070000
0.290133 0.287900 7.080000
0.288686 0.286450 7.090000
0.287246 0.285050 7.100000
0.285814 0.283450 7.110000
0.284388 0.281900 7.120000
0.282970 0.280250 7.130000
0.281559 0.279100 7.140000
0.280154 0.278300 7.150000
0.278757 0.276850 7.160000
0.277367 0.275600 7.170000
0.275983 0.274300 7.180000
0.274607 0.273200 7.190000
0.273237 0.271600 7.200000
0.271874 0.269800 7.210000
0.270518 0.268750 7.220000
0.269169 0.267150 7.230000
0.267827 0.265750 7.240000
0.266491 0.264800 7.250000
0.265162 0.263700 7.260000
0.263839 0.262550 7.270000
0.262523 0.261000 7.280000
0.261214 0.259600 7.290000
0.259911 0.258350 7.300000
0.258615 0.257300 7.310000
0.257325 0.256150 7.320000
0.256042 0.254950 7.330000
0.254765 0.254000 7.340000
0.253494 0.252800 7.350000
0.252230 0.251500 7.360000
0.250972 0.250350 7.370000
0.249720 0.249050 7.380000
0.248475 0.247350 7.390000
0.247235 0.246100 7.400000
0.246002 0.244800 7.410000
0.244775 0.243550 7.420000
0.243554 0.242350 7.430000
0.242340 0.241100 7.440000
0.241131 0.240000 7.450000
0.239928 0.238900 7.460000
0.238732 0.237600 7.470000
0.237541 0.236450 7.480000
0.236356 0.235550 7.490000
0.235177 0.234750 7.500000
0.234005 0.233750 7.510000
0.232837 0.232250 7.520000
0.231676 0.231450 7.530000
0.230521 0.230050 7.540000
0.229371 0.229200 7.550000
0.228227 0.228150 7.560000
0.227089 0.227400 7.570000
0.225956 0.226350 7.580000
0.224829 0.224850 7.590000
0.223708 0.223800 7.600000
0.222592 0.222450 7.610000
0.221482 0.221500 7.620000
0.220377 0.220200 7.630000
0.219278 0.219050 7.640000
0.218184 0.217800 7.650000
0.217096 0.216800 7.660000
0.216013 0.215650 7.670000
0.214936 0.214750 7.680000
0.213864 0.213600 7.690000
0.212797 0.212850 7.700000
0.211736 0.211750 7.710000
0.210680 0.210850 7.720000
0.209629 0.209900 7.730000
0.208584 0.208900 7.740000
0.207543 0.207850 7.750000
0.206508 0.207000 7.760000
0.205478 0.206000 7.770000
0.204453 0.204800 7.780000
0.203434 0.203450 7.790000
0.202419 0.202500 7.800000
0.201410 0.201500 7.810000
0.200405 0.200150 7.820000
0.199405 0.199300 7.830000
0.198411 0.198450 7.840000
0.197421 0.197100 7.850000
0.196437 0.196050 7.860000
0.195457 0.194550 7.870000
0.194482 0.193600 7.880000
0.193512 0.192550 7.890000
0.192547 0.191750 7.900000
0.191587 0.190700 7.910000
0.190631 0.189800 7.920000
0.189680 0.188900 7.930000
0.188734 0.187800 7.940000
0.187793 0.186600 7.950000
0.186856 0.185550 7.960000
0.185924 0.184600 7.970000
0.184997 0.184000 7.980000
0.184074 0.183400 7.990000
0.183156 0.182850 8.000000
0.182243 0.182300 8.010000
0.181334 0.181600 8.020000
0.180430 0.180750 8.030000
0.179530 0.179700 8.040000
0.178634 0.179050 8.050000
0.177743 0.178200 8.060000
0.176857 0.177700 8.070000
0.175975 0.176950 8.080000
0.175097 0.176150 8.090000
0.174224 0.175350 8.100000
0.173355 0.174850 8.110000
0.172490 0.173900 8.120000
0.171630 0.173050 8.130000
0.170774 0.172150 8.140000
0.169922 0.171100 8.150000
0.169075 0.170650 8.160000
0.168231 0.169900 8.170000
0.167392 0.169050 8.180000
0.166557 0.168200 8.190000
0.165727 0.167550 8.200000
0.164900 0.166700 8.210000
0.164078 0.165300 8.220000
0.163259 0.164600 8.230000
0.162445 0.163450 8.240000
0.161635 0.162450 8.250000
0.160829 0.161350 8.260000
0.160027 0.160500 8.270000
0.159229 0.159950 8.280000
0.158434 0.159400 8.290000
0.157644 0.158850 8.300000
0.156858 0.158000 8.310000
0.156076 0.157450 8.320000
0.155297 0.156150 8.330000
0.154523 0.155150 8.340000
0.153752 0.154750 8.350000
0.152985 0.154350 8.360000
0.152222 0.153700 8.370000
0.151463 0.152900 8.380000
0.150707 0.152050 8.390000
0.149956 0.151450 8.400000
0.149208 0.151000 8.410000
0.148464 0.150100 8.420000
0.147723 0.149200 8.430000
0.146986 0.148300 8.440000
0.146253 0.147550 8.450000
0.145524 0.146950 8.460000
0.144798 0.146000 8.470000
0.144076 0.145450 8.480000
0.143357 0.144600 8.490000
0.142642 0.144100 8.500000
0.141931 0.143550 8.510000
0.141223 0.142900 8.520000
0.140519 0.142200 8.530000
0.139818 0.141850 8.540000
0.139120 0.141150 8.550000
0.138427 0.140400 8.560000
0.137736 0.139800 8.570000
0.137049 0.139000 8.580000
0.136366 0.138050 8.590000
0.135686 0.137200 8.600000
0.135009 0.136200 8.610000
0.134335 0.135100 8.620000
0.133665 0.134550 8.630000
0.132999 0.133850 8.640000
0.132336 0.133450 8.650000
0.131675 0.132800 8.660000
0.131019 0.132350 8.670000
0.130365 0.131550 8.680000
0.129715 0.130650 8.690000
0.129068 0.130200 8.700000
0.128424 0.129600 8.710000
0.127784 0.129050 8.720000
0.127147 0.128500 8.730000
0.126512 0.128000 8.740000
0.125881 0.127550 8.750000
0.125254 0.126750 8.760000
0.124629 0.126450 8.770000
0.124007 0.125950 8.780000
0.123389 0.125400 8.790000
0.122773 0.124650 8.800000
0.122161 0.124200 8.810000
0.121552 0.123350 8.820000
0.120946 0.122900 8.830000
0.120342 0.122500 8.840000
0.119742 0.121800 8.850000
0.119145 0.121050 8.860000
0.118551 0.120350 8.870000
0.117959 0.119650 8.880000
0.117371 0.119050 8.890000
0.116786 0.118550 8.900000
0.116203 0.118050 8.910000
0.115624 0.117600 8.920000
0.115047 0.117250 8.930000
0.114473 0.116650 8.940000
0.113902 0.116100 8.950000
0.113334 0.115650 8.960000
0.112769 0.115250 8.970000
0.112206 0.114450 8.980000
0.111647 0.113950 8.990000
0.111090 0.113350 9.000000
0.110536 0.112850 9.010000
0.109985 0.112250 9.020000
0.109436 0.111550 9.030000
0.108890 0.111000 9.040000
0.108347 0.110150 9.050000
0.107807 0.109550 9.060000
0.107269 0.109150 9.070000
0.106734 0.108850 9.080000
0.106202 0.108750 9.090000
0.105672 0.108350 9.100000
0.105145 0.107800 9.110000
0.104621 0.106950 9.120000
0.104099 0.106300 9.130000
0.103580 0.105850 9.140000
0.103063 0.105400 9.150000
0.102549 0.104850 9.160000
0.102037 0.104450 9.170000
0.101529 0.103750 9.180000
0.101022 0.103200 9.190000
0.100518 0.102800 9.200000
0.100017 0.102350 9.210000
0.099518 0.101400 9.220000
0.099022 0.100600 9.230000
0.098528 0.099950 9.240000
0.098037 0.099250 9.250000
0.097548 0.098650 9.260000
0.097061 0.098000 9.270000
0.096577 0.097350 9.280000
0.096095 0.096900 9.290000
0.095616 0.096050 9.300000
0.095139 0.095600 9.310000
0.094665 0.095400 9.320000
